gene,mock,infection,Con_Nakei,Cut_Nakei,Con_#96,Cut_#96,Con_#62,Cut_#62,Con_#127,Cut_#127,Con_#,Cut_#3,Con_M36001,Cut_M36001,ABA_Root,PEG_Root,H2O_Root,NaOH_Root,ABA_Shoot,PEG_Shoot,H2O_Shoot,NaOH_Shoot,CK60,BTX623,SCS,Ch17,KS78,High_Bulk,Low_Bulk,q1,q2,Control_0h,Control_12h,Control_24h,Infected_12h,Infected_24h,intact,lodged,20d_Leaves_AA,Emerging_Inflorescence,Seed_5d_After_Pollination,Early_Inflorescence,Pistil,Embryo_25d_After_Pollination,Endosperm_25d_After_Pollination,Anther,Seed_10d_After_Pollination,20d_Leaves_CA,Seed,Stem,Leaf,Keller-leaf,Keller-seed,Keller-spikelet,Keller-stem,Spikelet,internode_g_upper,internode_growing,internode_mature,leaf_blade,leaf_flag_internode,leaf_lower,leaf_lower_growing,leaf_lower_whorl,leaf_middle_whorl,leaf_sheath_growing,leaf_upper,leaf_upper_growing,leaf_upper_whorl,panicle,panicle_lower,panicle_upper,peduncle,root_bottom,root_middle,root_top,Roots,seed_dry,seed_imbibed,Shoots,stem_1cm_,stem_2mm,stem_mid_internode
Sobic.003G058200,15.848,15.9692,10.8349,8.77648,11.744,13.6175,10.5926,9.2215,9.38362,11.4572,8.09265,10.0353,8.81665,8.81789,8.59962,7.10626,7.6355,6.93875,10.3043,5.94039,6.18665,6.56068,6.36392,9.89092,8.79967,8.87611,6.69212,7.37987,7.63228,0,14.1086,11.6351,14.9316,9.44398,10.856,10.6819,10.5364,12.3424,8.83249,8.18665,8.84211,11.01,11.99,17.4939,15.2059,5.48588,4.56636,6.78713,2.9882,8.51112,2.93388,4.51944,3.1811,2.69442,1.03448,2.31457,20.9561,31.06,20.2271,13.4207,15.6882,11.5942,32.6962,14.0162,9.6109,26.4807,8.68422,21.9437,9.25107,10.0736,14.011,11.8646,8.3093,9.15799,9.82099,10.2474,10.084,10.7837,10.4198,13.5658,21.395,18.2575,15.9631
Sobic.009G103800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527415,0,0,0,0,0,0,0,10.0689,0.738808,0,0.883382,0,0,0,0,0,0.381513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80639,8.99284,0,0,0,0
Sobic.003G096300,14.5557,14.7964,8.01108,7.05361,7.5832,9.49751,9.08241,9.95187,5.13594,7.81873,4.64894,6.28261,6.03501,7.3078,8.04119,11.8771,9.39098,9.758,19.8837,21.9427,23.1081,25.0645,3.99718,2.23832,3.03222,1.20806,2.69923,2.32765,2.02963,5.4618,6.50009,25.0399,31.5236,28.4417,33.2942,28.9121,2.2227,3.23048,15.5472,12.0954,27.4193,56.1477,41.8738,25.0067,6.76705,0.809795,9.22541,27.7557,0.876992,1.07554,0,0.685029,2.03863,2.23454,0.202226,0.864112,3.38149,2.47991,2.41835,8.0909,1.23207,13.9951,8.288,19.1153,6.71241,11.8525,8.00937,5.66042,4.33268,13.9946,16.2947,27.9971,4.29648,5.25788,1.19938,6.52442,5.4773,10.6722,20.5646,22.5836,4.90984,9.64294,1.10514
Sobic.006G233500,28.215,29.8635,47.8255,54.1219,59.1086,179.345,65.7113,144.726,89.2664,79.7001,131.344,78.0587,52.701,55.7723,28.8224,41.5704,50.2622,44.8529,26.3575,17.0127,22.8159,21.0334,28.5581,15.7434,19.3492,17.8749,13.4903,32.6746,20.0054,0,10.2487,42.2478,64.5169,36.1079,50.7655,34.077,47.1693,77.6789,103.638,3.96607,1.56222,26.8858,3.53968,0.73541,7.30211,1.49547,2.65449,37.3931,2.46693,7.3507,8.05103,5.36616,5.50743,8.33308,2.52212,2.33318,2.87646,6.17135,8.21683,99.0963,36.8585,47.577,47.0965,9.84419,51.8029,62.854,115.873,29.7553,100.212,6.58992,5.26864,4.22597,1.14737,15.2339,26.2072,46.0944,47.2619,0.300182,0.45838,20.6481,5.21272,15.4223,47.4498
Sobic.008G083200,17.8462,14.0937,31.9222,27.9448,30.6778,37.3619,32.6626,25.3739,36.8811,28.2779,36.0826,28.7711,29.4588,29.009,26.3643,22.2517,23.3588,25.0637,26.0901,27.3068,23.7509,22.2898,17.6802,17.9358,14.7722,19.3614,20.524,22.3361,19.8878,10.0298,0,29.1144,38.8999,23.696,34.3311,22.7422,32.6626,30.3531,34.6744,33.9047,32.9868,39.126,33.3716,18.0414,22.0692,33.5949,22.51,26.4369,7.43575,2.3292,0,0,0.296595,0.252699,0.490093,2.7628,39.4,39.1605,38.8666,38.7684,34.9102,28.5568,50.2969,31.2298,37.2331,42.004,38.1938,44.9479,48.6663,43.8051,48.405,41.1506,38.6723,31.6005,31.9331,30.4967,29.8119,9.48867,26.5023,35.8172,52.1942,43.7688,37.2541
Sobic.002G290800,0,0.0721203,0.0947692,0,0.0434142,0.0989883,0.055123,0.0432926,0.157932,0.084831,0.0591553,0.167321,0.0475369,0.127034,1.78513,1.75283,2.09398,1.79005,0.979907,1.28982,1.62192,1.29562,0.328618,0.343688,0.590304,0.282988,0.62341,0.187651,0.933397,12.201,0,0.401644,1.04295,1.80332,1.41006,0.847938,0.096369,0.165166,0.242389,0.788297,0.100562,5.63402,1.19773,0.669537,0.279483,0.794192,0.208857,0,12.504,6.10165,7.18289,4.09688,15.2389,13.4224,5.00772,8.15545,5.13513,2.0176,0.208354,0.356322,3.33799,0.76763,0.309191,1.16374,0.625249,0.331947,1.01069,0.519256,0.47174,1.29599,0.381769,0.325111,1.72111,0.733679,0.820483,1.61022,1.46378,3.21572,1.49037,1.25044,3.53614,4.26437,0.388447
Sobic.003G248400,8.1594,13.4288,1.98036,3.59955,3.00929,7.99662,2.7252,10.9443,1.7172,4.47495,2.80386,6.73709,2.3743,6.58252,4.57825,4.47998,4.3306,4.25197,1.19717,1.4084,1.96367,1.91267,11.2127,13.041,15.6455,11.8796,13.0424,8.42682,9.75675,0,0,5.68046,7.26475,2.62594,3.86965,3.83858,7.87819,10.51,2.53248,3.86709,3.35701,2.00766,2.69044,0.417051,10.1136,0.0899482,6.86552,5.66361,1.41918,0.25696,0.576728,1.75167,1.95323,2.56619,0.230221,0.228016,0.174722,1.70993,3.13097,2.92517,1.00087,1.03275,4.67261,1.99547,1.45954,3.9623,0.766358,3.02047,1.23921,0.00814414,1.77318,2.32843,0.0118444,4.31905,6.17103,2.22794,1.13145,10.0209,6.67142,1.49328,0.604317,1.05625,1.3235
Sobic.006G184700,0,0.876125,0,0.0396529,0.0424133,0,0.0538521,0,0,0,0.346749,0.040866,0,0.0413684,0.0171793,0,0.0262214,0.0231992,0.0489299,0.155158,0.0365374,0.117152,5.28827,4.63873,2.41643,2.92853,4.28391,0.84342,1.46378,0,0,0,0,0.0419463,0,0,7.37145,1.70344,0.1184,0.481327,2.21047,0.626485,0.780079,0,0.13652,0.0862091,0,0.246735,1.01363,0,1.13959,0,0,6.92563,2.34776,2.49893,0.493272,8.00927,8.36105,0.0185815,0.725757,0.0578711,4.56698,0.0468766,0.436227,1.53883,0.151515,1.83048,0.548373,0.08167,1.00997,0.839775,0.0997729,0.475771,3.53944,0.773301,0.0106061,0,0,0.0216402,3.29151,3.65378,1.58648
Sobic.003G012800,1.18003,1.04431,0.528982,0.550211,0.484657,0.1184,0.659325,0.517822,0.92352,0.16911,1.0849,0.166777,0.64439,0.135062,4.75358,5.06386,4.8121,4.5582,4.98166,3.94544,2.91748,3.02953,20.7569,18.2486,27.691,21.1684,22.421,7.82669,20.2678,0,0,2.36196,2.0514,3.93723,2.29198,3.0625,23.9562,36.0431,1.83614,1.02145,2.08485,6.35524,4.45694,5.69465,1.44859,0.211093,4.16345,1.14119,0,3.2363,1.40409,1.5589,3.03419,2.28255,10.3225,2.49886,3.62107,8.64186,10.9829,2.31764,2.62027,2.5605,10.9576,1.41015,1.73624,9.00951,2.12839,1.76984,2.91139,4.64669,1.65671,0.899011,10.0475,1.88979,3.69139,1.73691,1.23372,0.532812,8.27751,1.03478,2.64539,0.813987,3.56823
Sobic.008G060300,316.88,421.009,49.4433,8.65298,92.28,27.3805,55.7329,15.1487,84.1962,16.7113,91.6829,15.352,31.0867,20.4543,25.0493,33.7114,19.899,22.6879,29.9768,35.2146,58.6625,60.6382,20.9447,22.8639,22.3028,10.2889,17.7182,7.37487,10.7782,0,0,29.0384,38.5897,11.741,43.8565,77.2606,29.8226,60.9878,190.234,3.67841,19.9457,3.09018,0.837964,0.200752,8.29626,0,18.1294,123.586,3.1766,21.0708,81.7365,73.0245,1.14363,11.1536,14.2127,5.20263,1.59642,6.21737,12.3469,190.877,25.3845,43.8605,81.513,9.76962,22.2456,35.3348,64.9615,28.2651,39.6559,4.02727,9.30562,20.307,1.57596,12.1122,10.776,8.83155,7.32592,0.133232,5.3843,15.4109,4.39499,19.0373,23.9365
Sobic.003G251800,0.0439129,0.249131,0,0.132545,0,4.2997,0,0.282764,0.0687537,0.166216,0.0386175,0.928962,0.0620824,0.691455,6.1755,8.12959,14.2187,11.4535,3.57781,3.60662,4.97739,5.20157,3.54438,3.17981,2.68414,1.96791,1.82796,1.32752,2.04707,0,0,1.37727,2.81576,4.37493,3.18808,1.27057,0.313115,1.14941,0.55408,26.1312,0.722501,7.32997,0.782304,0.242924,6.57188,2.65131,2.66006,0.439871,5.27793,2.65355,0,0,12.791,2.32492,0,5.93044,2.6749,15.8348,8.72795,0.13055,9.57623,11.9006,0.41768,32.6655,4.66856,4.01122,0.66179,0.596309,0.360347,0.0674438,5.90063,2.74491,0.373107,7.84542,6.91154,10.4092,9.2398,0.0996366,0.390561,9.21437,5.12306,5.40306,12.209
Sobic.009G221400,23.0284,45.3622,6.99137,6.45836,5.94502,4.34339,6.85734,14.0277,1.72608,8.46698,2.45298,7.01898,4.12577,7.14612,2.83939,4.06475,4.95833,4.76742,2.78885,1.78339,1.94458,2.21373,95.01,82.0066,88.3996,79.9068,110.31,51.714,62.4326,0,0,21.9322,14.1478,8.11544,14.1731,8.51375,1.99284,6.75099,7.59676,0.95024,3.15172,5.56565,12.1492,0.430442,0.134759,0.765875,0.906344,14.3696,0,0.729305,1.09132,4.20031,0.347935,0.448287,3.65708,0.439391,2.20024,4.45566,7.09469,7.17401,0.303535,2.81648,4.06861,0.657514,1.9961,3.00972,4.22285,4.46407,3.00976,1.37093,1.22309,1.50438,0.435237,2.38482,3.16732,2.09977,0.875909,0.498706,11.0856,0.452602,2.4683,1.17904,0.30716
Sobic.002G418100,0.86141,0.790191,0.643149,1.84948,0.324303,7.62951,0.427533,5.41041,0.102076,2.42618,0.516158,5.43428,0.230436,3.36635,4.91364,6.78597,7.20607,6.58559,3.34979,4.82773,3.65312,3.37427,3.93021,3.53473,4.69552,3.30267,4.4338,2.67416,3.60055,0,0,3.99127,4.92089,8.28365,5.67849,5.60943,8.39846,14.4613,0.587487,9.40984,11.0168,14.1663,9.71995,13.9754,9.69136,15.816,5.5705,0.163236,1.86426,1.2878,0,0.616291,4.47434,1.11933,0,0,15.5333,11.9301,8.72187,1.19326,4.53634,2.32784,3.24649,4.009,1.30712,3.72833,0.813745,1.41486,0.490245,16.3019,8.19745,9.42613,17.7673,9.70514,4.35075,7.16489,6.6709,6.27499,14.1467,6.53794,8.6292,11.8624,5.96379
Sobic.006G279400,14.23,10.1375,5.25558,2.90596,0.612185,2.06396,0.73706,1.0106,0.538285,2.29743,0.744989,1.92371,1.04237,1.33299,0.0475686,0.0784111,0,0,1.87694,2.25189,2.95838,3.18861,0.302454,0.245315,0.318392,0.4978,0.329085,0.607892,0.506861,0,0,1.37976,6.23752,0.902564,2.47242,0.196153,2.06268,3.14286,6.28669,0.598863,0.0395442,0.504376,0,0.234042,0.439643,0.138807,0.164264,5.29608,1.1454,0.271243,0.422568,0,0.865304,1.16047,0.450756,0,0.0370264,0.310357,0.885529,18.2718,2.98752,1.35858,7.88874,1.40716,0.773068,2.01474,4.32545,19.9265,7.24434,0,1.27255,1.27157,0.0793871,0.405946,0.558323,0.379884,0.125701,0.0232975,0.430709,4.0752,0.711998,0.516078,1.04518
Sobic.001G300201,113.881,53.6075,61.7664,1.96894,38.2029,0.329873,90.4431,0.734646,63.9314,1.9547,102.797,2.00862,59.13,1.66813,0.0153428,0.103533,0.175307,0.299757,10.6175,12.0937,15.3572,16.6866,0.78418,2.3873,1.20797,1.80368,2.38838,3.85309,3.6462,0,0,37.6021,95.3906,30.9549,37.8457,24.1158,16.3441,15.3891,29.0336,0.0597281,0.0418418,0.0277636,0.510837,0,0.592804,0,0,46.1782,0,0.20978,5.85799,3.49498,1.13357,3.60311,4.5371,0.632097,0.0858293,0.398051,0.977465,30.9152,0.0830027,38.3319,18.6867,6.68861,52.7213,6.24344,110.852,20.2385,110.786,0.0185758,3.04819,1.95121,0.0264341,0.00860567,0.00829795,0.0116736,0.0090296,0,0.138528,4.18222,0.354142,0.485046,0.116856
Sobic.002G253000,3.13183,1.84839,1.72817,1.24199,0.943277,3.13865,0.470514,1.78049,0.0816965,1.67859,0.229508,1.88265,0.184436,2.43154,18.3676,9.85997,11.0052,10.1413,0.906512,1.015,1.26052,1.99197,34.1506,43.0109,45.1375,69.3576,49.0614,43.7549,42.4188,66.2702,22.5328,4.49243,4.26238,2.86528,3.63266,3.40599,0.824505,1.72419,2.06894,0.0764584,0.312126,0,0.0344183,0,0.759047,0.342364,0.162055,2.35172,0.805015,0.730803,2.24438,4.32848,1.39922,3.49165,1.14571,0.462027,0.0120051,0.145308,1.02364,0.560305,0.310725,1.62159,0.898337,1.14755,0.852098,0.308834,0.822924,0.733578,0.641601,0.0152682,0.133354,0.378297,0,7.87286,34.4094,27.6971,18.9805,0,0.0253333,0.678816,0.571829,0.946875,0.396911
Sobic.008G129300,105.813,103.547,57.4881,84.2317,66.4944,105.873,84.3328,96.0067,64.959,89.1207,91.8792,93.6304,70.3881,70.9948,205.265,251.506,203.833,184.095,161.294,99.3392,101.942,115.843,225.089,134.056,158.006,141.939,131.004,127.933,152.158,0,0,88.2024,53.3972,126.225,59.7126,113.366,128.352,111.375,49.0464,95.74,108.77,186.159,130.374,69.6481,41.8418,71.499,41.45,47.4356,3.31419,6.41389,17.9959,7.0413,6.10017,8.77136,9.62711,9.20311,101.303,131.141,135.98,90.4396,62.7248,75.2914,92.2929,97.0847,93.5097,71.1858,86.4342,47.593,126.254,80.0058,82.5111,70.7898,126.656,175.932,82.0981,142.08,163.151,23.3055,163.298,70.2625,157.283,68.9834,83.8152
Sobic.009G236000,2.61496,3.24863,4.60527,4.03652,4.55302,11.6566,3.1895,15.4212,2.6177,6.26978,1.76482,6.54256,2.90087,9.80051,3.71495,5.89401,6.05384,6.60717,4.21093,3.42673,4.307,3.96865,7.55064,6.15641,7.78258,7.01755,6.6635,8.50589,6.55166,363.974,262.524,17.293,21.4043,6.71527,11.1052,10.5968,1.969,3.18494,2.30089,2.91757,1.63643,2.27756,0.982554,0.739779,2.08459,0.837657,2.02972,2.81602,65.9515,160.862,149.039,105.258,75.0667,50.9372,89.8132,74.9496,3.07946,4.4748,4.54409,2.50144,74.2872,12.779,3.91989,15.5346,11.2747,4.54867,3.30122,3.29693,2.65762,1.3328,1.65117,1.40281,1.31002,13.1928,8.97864,14.3521,10.8717,1.21098,3.31904,5.80594,5.35901,6.29067,2.41229
Sobic.007G162700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231598,0.0224961,0,0,0,0.0308764,0,0,0,0,0.257787,0.134728,0,0.0674985,0.128161,0,0,0,0.0915721,0,0.0714271,0,0.0295158,0,0,0,0,0.060327,0,72.2118,30.3668,0,13.0663,0,0.959059,0,0,0,14.8699,0.306136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551056,0,13.7487,0.098451,0,0.0199743,0,0
Sobic.001G261700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297674,0,0,0,0,0,0,0,0.267686,0,0.0566193,0,0.0615913,0,0,0,0,0,0,0,0,0,0,0,0.167293,0,0,0.165014,1.70479,0,2.20055,0,0,0,0,0,0,0.340932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263774,0,0,0.0301678,0.0116339,0.00318813,0,0.160478,0.00619667,0.0527893,0.0229931,0
Sobic.003G337800,4.20472,11.6895,0,0.211425,0,0,0,0.0451019,0,0.0441882,0,0.0435786,0,0,0.0432905,0.143188,0.150655,0.300084,0.483957,0.300369,0.573369,0.350853,5.93316,5.11899,4.33311,4.27819,11.0201,1.46954,2.50812,0,0,0,0,0,0.0564999,0.0519635,18.0777,2.84679,0.50504,0,0.419059,0,0,0,2.18373,0,0,0,0,0.45363,1.87079,1.48431,0,1.05293,0.597117,0,4.10275,6.20357,6.35364,0.612253,2.8145,0.189465,55.4412,0.0625061,0.125246,6.12519,0.453914,16.7502,0.157518,0.0576508,6.1651,3.30204,0.0242127,0.574677,8.85046,1.379,0.0501227,0.0648823,0,0.0350205,0.667266,3.55625,2.9523
Sobic.002G247500,2.24779,3.03276,7.60567,5.10254,7.1386,9.81532,6.64875,6.34344,7.75761,4.51179,10.9638,5.41137,5.9838,5.46762,3.47709,5.52757,4.00825,4.25924,2.99562,3.08319,4.09949,3.58697,7.13145,8.47589,9.11729,13.0914,9.04482,13.4345,12.7479,0,0,6.93963,11.003,4.11435,7.98673,5.52853,5.64712,7.02766,5.4681,2.28168,1.09806,2.25375,2.45129,5.42178,4.04549,3.11253,3.84659,6.76358,1.00013,0.452852,0,0.167069,0,0.254082,0.313539,0.276278,6.62115,9.37776,11.0617,6.67369,6.75468,4.61398,7.57385,3.29651,6.67622,6.30745,6.36581,6.44556,7.71512,4.42686,6.34987,3.34605,4.50274,5.51909,8.34248,8.18843,4.57602,3.10821,16.2244,2.86084,6.17905,7.66854,7.6386
Sobic.001G469100,2.10079,5.19063,2.4665,4.8382,1.83046,5.64211,3.15623,5.29569,1.94556,5.36503,1.97062,5.46521,2.22691,5.0916,6.47643,7.54297,4.45131,5.00068,3.7814,2.66365,2.12644,2.64543,8.13534,8.00298,7.62044,7.58462,10.8445,8.61357,9.27961,0,0,6.08887,5.57362,4.24626,6.9443,5.32228,6.69725,9.5422,1.19857,2.76973,6.07182,8.0826,4.64109,9.52537,5.16449,4.86876,8.26186,2.19098,1.67707,2.36317,2.78575,3.1783,1.52793,1.44533,1.18776,0.612585,1.41123,2.28585,1.1245,1.36852,1.04742,0.935727,4.61232,2.78281,0.667678,6.11362,0.269815,0.838041,0.335528,2.07467,1.62332,3.01108,0.674782,1.06113,1.88348,1.37753,1.64879,13.8061,9.32371,1.46245,0.680218,0.425457,0.903632
